"","UnID","IDCNTRY","p_mat","p_len","p_cie","DEPENDENCIA","RURALIDAD","GENERO","EDAD","DQA6IT10_01","DQA6IT10_02","DQA6IT11_01","DQA6IT11_02","DQA6IT11_03","DQA6IT11_04","DQA6IT11_05","DQA6IT11_06","DQA6IT11_07","DQA6IT12_01","DQA6IT12_02","DQA6IT12_03","DQA6IT12_04","DQA6IT12_05","DQA6IT12_06","DQA6IT12_07","DQA6IT12_08","DQA6IT14","DQA6IT17_01","DQA6IT17_02","DQA6IT17_03","DQA6IT17_04","DQA6IT17_05","DQA6IT17_06","DQA6IT17_07","DQA6IT17_08","DQA6IT17_09","DQA6IT17_10","DQA6IT17_11","DQA6IT17_12","DQA6IT17_13","DQA6IT17_14","DQA6IT17_15","DQA6IT17_16","DQA6IT17_17","DQA6IT17_18","DQA6IT17_19","DQA6IT17_20","DQA6IT17_21","DQA6IT17_22","DQA6IT17_23","DQA6IT17_24","DQA6IT17_25","DQA6IT17_26","DQA6IT17_27","DQA6IT17_28","DQA6IT17_29","DQA6IT18","DQA6IT19_01","DQA6IT19_02","DQA6IT19_03","DQA6IT19_04","DQA6IT19_05","DQA6IT19_06"
"249","15260810102",152,835.480741482186,643.818611034816,620.509501329898,"Publico","Rural","Niño",13,"No sé","No sé","Sí","Sí","Sí","No","No","Sí","Sí","Dos (2)","Cero (0)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Cero (0)","Uno (1)","Hay 10 o menos","A veces","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"250","15260600104",152,819.87905389442,789.787448899724,784.334728528051,"Publico","Rural","Niña",12,"[CINE-P 4-5]","[CINE-P 1-2]","Sí","Sí","Sí","No","Sí","No","No","Uno (1)","Uno (1)","Cero (0)","Uno (1)","Uno (1)","Dos (2)","Cero (0)","Uno (1)","Hay entre 21 y 30","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","Sí","Sí","No","No"
"251","15261470122",152,641.82099337517,693.829399146748,753.317023249181,"Privada","Urbana","Niña",12,"[CINE-P 1-2]","[CINE-P 1-2]","Sí","Sí","Sí","No","Sí","No","Sí","Uno (1)","Uno (1)","Cero (0)","Uno (1)","Uno (1)","Dos (2)","Uno (1)","Uno (1)","Hay 10 o menos","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"252","15261600204",152,739.289227960425,972.404916702324,783.707674904887,"Privada","Urbana","Niña",12,"[CINE-P 3]","[CINE-P 1-2]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Dos (2)","Uno (1)","Dos (2)","Tres o más (3 o más)","Uno (1)","Cero (0)","Hay entre 31 y 50","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"253","15260370230",152,758.481775739456,726.647172503127,569.511172297042,"Publico","Urbana","Niño",12,"[CINE-P 6-7-8]","[CINE-P 6-7-8]","Sí","Sí","No","Sí","Sí","Sí","No","Tres o más (3 o más)","Uno (1)","Uno (1)","Uno (1)","Perdido","Uno (1)","Dos (2)","Uno (1)","Hay entre 11 y 20","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","A veces","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","A veces","A veces","Nunca o casi nunca","A veces","A veces","A veces","A veces","A veces","A veces","Perdido","Siempre o casi siempre","Nunca o casi nunca","A veces","Nunca he repetido","Sí","Sí","Sí","Sí","No","No"
"254","15261650230",152,825.863996733009,869.013854639774,891.776101262241,"Privada","Urbana","Niña",12,"[CINE-P 3]","[CINE-P 3]","Sí","Sí","Sí","No","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Tres o más (3 o más)","Uno (1)","Uno (1)","Uno (1)","Tres o más (3 o más)","Cero (0)","Hay más de 50","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","Sí","No","No","No","No","No"
"255","15261090212",152,814.844684373191,829.873710286403,802.106017825931,"Privada","Urbana","Niña",13,"[CINE-P 4-5]","[CINE-P 4-5]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Tres o más (3 o más)","Uno (1)","Uno (1)","Uno (1)","Tres o más (3 o más)","Tres o más (3 o más)","Hay entre 31 y 50","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","Una vez","No","No","No","No","No","No"
"256","15261900130",152,789.288001701545,647.569660885119,724.630357094242,"Privada","Rural","Niño",12,"[CINE-P 3]","[CINE-P 3]","Sí","Sí","Sí","No","Sí","Sí","No","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Tres o más (3 o más)","Cero (0)","Hay entre 21 y 30","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","Sí","No","No"
"257","15260220201",152,672.582121199344,791.599892435478,660.069058637759,"Publico","Urbana","Niño",12,"[CINE-P 3]","[CINE-P 3]","Sí","Sí","Sí","No","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Cero (0)","Dos (2)","Cero (0)","Hay entre 21 y 30","A veces","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","Sí","Sí","No","No","No","No"
"258","15261560212",152,703.730029578287,926.401786267859,715.91883067435,"Privada","Urbana","Niña",12,"No sé","No sé","Sí","Sí","Sí","No","No","No","No","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Cero (0)","Cero (0)","Hay entre 11 y 20","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Perdido","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","Siempre o casi siempre","Nunca he repetido","No","No","No","Sí","Sí","No"
"259","15260230230",152,736.928548663219,669.566631010833,696.076945443166,"Publico","Urbana","Niño",12,"[CINE-P 1-2]","[CINE-P 3]","Sí","Sí","Sí","No","Sí","No","Sí","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Cero (0)","Uno (1)","Hay 10 o menos","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"260","15260060108",152,632.500853793072,605.940340639263,608.659300876929,"Publico","Urbana","Niño",12,"Perdido","Perdido","Sí","Sí","Sí","Sí","Sí","Sí","No","Tres o más (3 o más)","Tres o más (3 o más)","Dos (2)","Dos (2)","Tres o más (3 o más)","Dos (2)","Tres o más (3 o más)","Tres o más (3 o más)","Hay más de 50","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","Nunca he repetido","Sí","No","No","No","No","No"
"261","15261350128",152,799.820972702492,880.474156220866,802.106017825931,"Privada","Urbana","Niño",12,"Perdido","[CINE-P 1-2]","Sí","Sí","Sí","No","No","No","Sí","Uno (1)","Uno (1)","Cero (0)","Uno (1)","Uno (1)","Cero (0)","Cero (0)","Cero (0)","Hay entre 11 y 20","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"262","15261920124",152,696.479553042866,757.601364788394,833.543125254815,"Privada","Rural","Niña",12,"Perdido","[CINE-P 1-2]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Dos (2)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Tres o más (3 o más)","Hay entre 11 y 20","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","Sí","No","No"
"263","15261750322",152,746.248758836519,730.59628546646,541.759563511896,"Privada","Urbana","Niño",12,"[CINE-P 4-5]","[CINE-P 4-5]","Sí","Sí","Sí","No","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Tres o más (3 o más)","Dos (2)","Uno (1)","Uno (1)","Dos (2)","Tres o más (3 o más)","No hay libros","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","A veces","Nunca o casi nunca","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca he repetido","No","No","No","Sí","No","No"
"264","15261920108",152,769.889329752686,643.818611034816,675.696447191491,"Privada","Rural","Niño",12,"No sé","No sé","Sí","Sí","Sí","Sí","Sí","Sí","No","Tres o más (3 o más)","Uno (1)","Dos (2)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Uno (1)","Hay 10 o menos","A veces","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","A veces","A veces","Nunca he repetido","No","No","No","Sí","Sí","No"
"265","15261910124",152,1020.5022917693,922.415352957761,846.947584308789,"Privada","Rural","Niña",12,"Perdido","Perdido","Sí","Sí","Sí","No","No","Sí","Sí","Tres o más (3 o más)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Uno (1)","Uno (1)","Hay más de 50","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","A veces","A veces","Nunca he repetido","No","No","No","No","No","No"
"266","15261460103",152,746.248758836519,693.829399146748,711.655407960354,"Privada","Urbana","Niño",12,"[CINE-P 1-2]","[CINE-P 3]","Sí","Sí","Sí","No","No","No","No","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Tres o más (3 o más)","Uno (1)","Hay 10 o menos","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","Sí","Sí","Sí","No","No"
"267","15261160130",152,868.7581507888,933.044130210279,783.38611365402,"Privada","Urbana","Niño",13,"[CINE-P 6-7-8]","[CINE-P 6-7-8]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Dos (2)","Dos (2)","Tres o más (3 o más)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Uno (1)","Hay entre 21 y 30","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"268","15261650214",152,769.889329752686,819.979720118117,877.247556556286,"Privada","Urbana","Niño",13,"[CINE-P 3]","[CINE-P 4-5]","Sí","Sí","Sí","Sí","Sí","Sí","Perdido","Tres o más (3 o más)","Dos (2)","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Uno (1)","Hay más de 50","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Perdido","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","A veces","Nunca he repetido","No","No","No","No","No","No"
